Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Estados Unidos,Included / International,Price / International,Compare At Price / International,Status
top-ajustavel,,,,,,,,,Black 2,,One Size,,M|China,14:365458#Black 2;289:200003528;200000246:361386;200007763:201336100,0.0,shopify,continue,dsers-fulfillment-service,9.25,9.25,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/A47dd5a7d109640d5b1af0014ca470178j.jpg?v=1692735411,15,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S3c1bdaf31fd3421cb2a1b5fa7306bca17.jpg?v=1692735389,kg,,45.67,,,,,
top-ajustavel,,,,,,,,,Dark grey 2,,One Size,,M|China,14:350850#Dark grey 2;289:200003528;200000246:361386;200007763:201336100,0.0,shopify,continue,dsers-fulfillment-service,9.25,9.25,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/H0297aff735f548d3a8aac7fd0c9f905bO.jpg?v=1692735412,16,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S007aadc7d5994a10859e2eb1213e84b8X.jpg?v=1692735391,kg,,45.67,,,,,
top-ajustavel,,,,,,,,,Grey 1,,One Size,,M|China,14:691#Grey 1;289:200003528;200000246:361386;200007763:201336100,0.0,shopify,continue,dsers-fulfillment-service,13.71,13.71,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/H5fc78d15871548238901adf935fc91f6H.jpg?v=1692735393,kg,,67.68,,,,,
top-ajustavel,,,,,,,,,Rose 2,,One Size,,M|China,14:200004890#Rose 2;289:200003528;200000246:361386;200007763:201336100,0.0,shopify,continue,dsers-fulfillment-service,9.25,9.25,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S7e6174dc1f4f4cb7aa742daa002409a9O.jpg?v=1692735403,kg,,45.67,,,,,
top-ajustavel,,,,,,,,,Purple 2,,One Size,,M|China,14:175#Purple 2;289:200003528;200000246:361386;200007763:201336100,0.0,shopify,continue,dsers-fulfillment-service,9.25,9.25,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S4a090fce5da24ae685f657bce657a816H.jpg?v=1692735599,kg,,45.67,,,,,
top-ajustavel,,,,,,,,,Green 1,,One Size,,M|China,14:200004889#Green 1;289:200003528;200000246:361386;200007763:201336100,0.0,shopify,continue,dsers-fulfillment-service,13.71,13.71,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/H4ef012938daf4d098183b83db18b0280o.jpg?v=1692735395,kg,,67.68,,,,,
top-ajustavel,,,,,,,,,White 2,,One Size,,M|China,14:200002130#White 2;289:200003528;200000246:361386;200007763:201336100,0.0,shopify,continue,dsers-fulfillment-service,9.25,9.25,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S5052564c4f2f4754acc4cf58dc1eb4a1U.jpg?v=1692735400,kg,,45.67,,,,,
top-ajustavel,,,,,,,,,Brick red 1,,One Size,,M|China,14:200002984#Brick red 1;289:200003528;200000246:361386;200007763:201336100,0.0,shopify,continue,dsers-fulfillment-service,13.71,13.71,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Hc6a50c0ca6de4384bc6c431d599fd1c9W.jpg?v=1692735595,kg,,67.68,,,,,
top-ajustavel,,,,,,,,,Purple 1,,One Size,,l|China,14:771#Purple 1;289:200003528;200000246:3095;200007763:201336100,0.0,shopify,continue,dsers-fulfillment-service,13.71,13.71,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sae7ec4d8360d4a02b0d760f4550c535cG.jpg?v=1692735599,kg,,67.68,,,,,
top-ajustavel,,,,,,,,,Black 1,,One Size,,l|China,14:193#Black 1;289:200003528;200000246:3095;200007763:201336100,0.0,shopify,continue,dsers-fulfillment-service,13.71,13.71,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/H727157d7f4a0479baccd0f22cf7de38cN.jpg?v=1692735405,kg,,67.68,,,,,
top-ajustavel,,,,,,,,,Blue 1,,One Size,,l|China,14:173#Blue 1;289:200003528;200000246:3095;200007763:201336100,0.0,shopify,continue,dsers-fulfillment-service,13.71,13.71,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sfd98272a4096487c9abbdee71425c3950.jpg?v=1692735397,kg,,67.68,,,,,
top-ajustavel,,,,,,,,,Black 2,,One Size,,l|China,14:365458#Black 2;289:200003528;200000246:3095;200007763:201336100,0.0,shopify,continue,dsers-fulfillment-service,9.25,9.25,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S3c1bdaf31fd3421cb2a1b5fa7306bca17.jpg?v=1692735389,kg,,45.67,,,,,
top-ajustavel,,,,,,,,,Dark grey 2,,One Size,,l|China,14:350850#Dark grey 2;289:200003528;200000246:3095;200007763:201336100,0.0,shopify,continue,dsers-fulfillment-service,9.25,9.25,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S007aadc7d5994a10859e2eb1213e84b8X.jpg?v=1692735391,kg,,45.67,,,,,
top-ajustavel,,,,,,,,,Grey 1,,One Size,,l|China,14:691#Grey 1;289:200003528;200000246:3095;200007763:201336100,0.0,shopify,continue,dsers-fulfillment-service,13.71,13.71,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/H5fc78d15871548238901adf935fc91f6H.jpg?v=1692735393,kg,,67.68,,,,,
top-ajustavel,,,,,,,,,Rose 2,,One Size,,l|China,14:200004890#Rose 2;289:200003528;200000246:3095;200007763:201336100,0.0,shopify,continue,dsers-fulfillment-service,9.25,9.25,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S7e6174dc1f4f4cb7aa742daa002409a9O.jpg?v=1692735403,kg,,45.67,,,,,
top-ajustavel,,,,,,,,,Purple 2,,One Size,,l|China,14:175#Purple 2;289:200003528;200000246:3095;200007763:201336100,0.0,shopify,continue,dsers-fulfillment-service,9.25,9.25,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S4a090fce5da24ae685f657bce657a816H.jpg?v=1692735599,kg,,45.67,,,,,
top-ajustavel,,,,,,,,,Green 1,,One Size,,l|China,14:200004889#Green 1;289:200003528;200000246:3095;200007763:201336100,0.0,shopify,continue,dsers-fulfillment-service,13.71,13.71,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/H4ef012938daf4d098183b83db18b0280o.jpg?v=1692735395,kg,,67.68,,,,,
top-ajustavel,,,,,,,,,White 2,,One Size,,l|China,14:200002130#White 2;289:200003528;200000246:3095;200007763:201336100,0.0,shopify,continue,dsers-fulfillment-service,9.25,9.25,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S5052564c4f2f4754acc4cf58dc1eb4a1U.jpg?v=1692735400,kg,,45.67,,,,,
top-ajustavel,,,,,,,,,Brick red 1,,One Size,,l|China,14:200002984#Brick red 1;289:200003528;200000246:3095;200007763:201336100,0.0,shopify,continue,dsers-fulfillment-service,13.71,13.71,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Hc6a50c0ca6de4384bc6c431d599fd1c9W.jpg?v=1692735595,kg,,67.68,,,,,
top-ajustavel,,,,,,,,,Purple 1,,One Size,,XL|China,14:771#Purple 1;289:200003528;200000246:100014065;200007763:201336100,0.0,shopify,continue,dsers-fulfillment-service,13.71,13.71,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sae7ec4d8360d4a02b0d760f4550c535cG.jpg?v=1692735599,kg,,67.68,,,,,
top-ajustavel,,,,,,,,,Black 1,,One Size,,XL|China,14:193#Black 1;289:200003528;200000246:100014065;200007763:201336100,0.0,shopify,continue,dsers-fulfillment-service,13.71,13.71,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/H727157d7f4a0479baccd0f22cf7de38cN.jpg?v=1692735405,kg,,67.68,,,,,
